mean_rank,feature,rank_shift,rank_att,rank_shift_in_modal,rank_att_in_modal,modality,importance_shift,importance_att,top_10_pct,mean_de,mean_re,std_de,std_re,pval,pval_adj,log_fc,group,pval_adj_log,mean_diff,pathway,module
523.0,Histidine→B-Alanine,298,748,73,147,Flux,0.013702,0.000319,None,3.265278,3.265278,0.0,0.0,3.391888177737021e-232,0.0,0.0,reprogramming,229.244249,0.0,Beta-Alanine Metabolism,M_43
523.5,Nfic_724,885,162,300,59,ATAC,0.00195,0.001076,att,-0.019101,-0.006349,0.040105,0.039514,0.019657559917685485,0.032384,0.184217,reprogramming,1.489674,0.012752,,
524.0,Glucose-6-phosphate→UDP-N-acetylglucosamine,499,549,126,74,Flux,0.006337,0.000394,None,2.857807,3.351619,0.490631,0.872988,9.344570766879514e-38,0.0,0.22995,reprogramming,36.748614,0.493812,Hyaluronic acid synthesis,M_107
524.5,Olfml2b,476,573,234,253,RNA,0.007053,0.00038,None,0.115597,0.243111,0.27333,0.36349,1.1630383727813884e-17,0.0,1.167233,reprogramming,15.11386,-0.127513,,
525.0,Threonine→Propanoyl-CoA,321,729,82,136,Flux,0.012624,0.000325,None,3.218837,3.74055,0.890604,1.364113,7.762481891061701e-18,0.0,0.216711,reprogramming,16.985061,0.521712,Serine Metabolism,M_32
525.0,B-Alanine→Acetyl-CoA,403,647,100,96,Flux,0.009636,0.000347,None,2.78812,3.186923,0.382607,0.818612,9.638330440390135e-30,0.0,0.192872,reprogramming,28.820073,0.398803,Beta-Alanine Metabolism,M_44
525.5,Ptgis,441,610,218,267,RNA,0.008202,0.000366,None,0.110884,0.040089,0.250715,0.153413,1.6402996705052865e-10,0.0,-1.519492,dead-end,8.368224,0.070795,,
526.0,Adamtsl4,446,606,221,265,RNA,0.007963,0.000366,None,0.032684,0.077417,0.125275,0.207354,3.130587015910465e-09,0.0,1.276616,reprogramming,7.169144,-0.044733,,
526.5,Foxc2_316,392,661,99,283,ATAC,0.009879,0.000343,None,-0.080305,0.14961,0.146209,0.102557,6.587168897433608e-23,0.0,3.016442,reprogramming,20.349284,0.229915,,
528.0,Arhgef6,264,792,131,311,RNA,0.015507,0.000301,None,0.047722,0.104129,0.200728,0.27064,2.4327396685872853e-07,4e-06,1.166854,reprogramming,5.413148,-0.056407,,
528.5,Lhfpl2,486,571,242,252,RNA,0.00678,0.000381,None,0.054923,0.025355,0.168568,0.136771,0.0001403303069974333,0.001148,-1.136633,dead-end,2.940021,0.029569,,
529.0,UDP-N-acetylglucosamine→CMP-N-acetylneuraminate,479,579,122,80,Flux,0.006959,0.000376,None,2.797007,3.277633,0.424616,0.813667,1.643198016091016e-41,0.0,0.22877,reprogramming,40.478079,0.480626,Glycosaminoglycan synthesis,M_112
532.0,F11r,225,839,110,333,RNA,0.018889,0.000282,None,0.124229,0.260903,0.284518,0.36183,3.126217808063741e-19,0.0,1.172264,reprogramming,16.638678,-0.136674,,
532.5,Lysine_in→Lysine,370,695,94,119,Flux,0.010601,0.000332,None,3.308558,3.308558,0.0,0.0,1.0513827300950406e-47,0.0,0.0,reprogramming,46.572474,0.0,Transporters,M_99
532.5,Deoxyadenosine→Adenine,458,607,117,87,Flux,0.007588,0.000366,None,3.016608,3.322727,0.391019,0.507173,9.787977487209414e-39,0.0,0.139441,reprogramming,37.723517,0.306119,Purine synthesis,M_141
533.0,Pgf,468,598,230,262,RNA,0.007155,0.000369,None,0.02138,0.061662,0.106259,0.205445,9.029600315650995e-09,0.0,1.55735,reprogramming,6.741673,-0.040281,,
534.5,Fah,384,685,192,285,RNA,0.010219,0.000335,None,0.088278,0.198089,0.203223,0.323237,9.401969239542658e-20,0.0,1.247125,reprogramming,17.13199,-0.109811,,
535.0,Hmga1rs1_777,779,291,237,107,ATAC,0.002545,0.000646,None,0.008433,-0.029645,0.058664,0.067018,8.609308175000327e-06,3e-05,-0.544317,dead-end,4.523712,-0.038078,,
536.0,Chondroitin→Dermatan,424,648,107,97,Flux,0.008983,0.000347,None,3.308558,3.308558,0.0,0.0,1.0513827300950406e-47,0.0,0.0,reprogramming,46.572474,0.0,Sialic acid synthesis,M_131
539.0,Chst2,640,438,319,217,RNA,0.003952,0.000468,None,0.164836,0.066533,0.319205,0.197861,3.836326549328609e-12,0.0,-1.381165,dead-end,9.904763,0.098303,,
539.0,Glutathione→Glycine + Cysteine,314,764,80,153,Flux,0.012896,0.000314,None,3.066052,3.369529,0.459564,0.717875,1.7579489838956615e-21,0.0,0.136165,reprogramming,20.61247,0.303477,Serine Metabolism,M_24
540.5,Bhlhe23_77,717,364,211,135,ATAC,0.003181,0.000543,None,0.095896,-0.005599,0.12785,0.102882,8.831399497987435e-09,0.0,-0.961572,dead-end,7.328118,-0.101495,,
541.0,Rab27b,500,582,250,255,RNA,0.00631,0.000376,None,0.019369,0.069532,0.102993,0.220897,5.380280850805408e-12,0.0,1.880382,reprogramming,9.767904,-0.050163,,
542.0,Tyrosine→Tyrosine-OUT,448,636,112,93,Flux,0.007837,0.000354,None,2.768166,3.147692,0.377786,0.782386,2.3653527328828568e-29,0.0,0.185364,reprogramming,28.434219,0.379526,Leucine + Valine + Isoleucine,M_58
542.0,Pgr_849,838,246,271,93,ATAC,0.002169,0.000758,None,-0.045253,-0.033396,0.072593,0.077019,0.23762963725022776,0.290217,0.233544,reprogramming,0.537277,0.011856,,
542.5,CDP→dCDP,312,773,79,156,Flux,0.012968,0.00031,None,3.48137,3.671255,0.905378,1.24312,0.0006782732873157497,0.000703,0.076618,reprogramming,3.152801,0.189885,Pyrimidine synthesis,M_157
542.5,Col6a3,582,503,293,236,RNA,0.00471,0.000425,None,0.319248,0.117383,0.520212,0.323581,4.238644594405763e-18,0.0,-1.594355,dead-end,15.539638,0.201864,,
543.0,Mycs_76,696,390,199,146,ATAC,0.00337,0.000513,None,0.011075,-0.000333,0.051365,0.055712,0.11143065731662051,0.149534,-0.139479,dead-end,0.82526,-0.011409,,
543.0,Succinyl-CoA→Succinate,267,819,66,163,Flux,0.01508,0.00029,None,3.526024,3.908992,1.033166,1.379523,9.186008258589189e-10,0.0,0.148754,reprogramming,8.975917,0.382968,Glycolysis + TCA cycle,M_10
543.5,Gata6_382,600,487,157,199,ATAC,0.004341,0.000438,None,0.042611,0.025929,0.096353,0.10041,0.20825380659441217,0.260532,-0.163903,dead-end,0.584139,-0.016682,,
543.5,Glutamate→2OG,375,712,96,125,Flux,0.010491,0.000328,None,3.272335,3.805825,0.83947,1.022101,5.982276162570891e-29,0.0,0.217888,reprogramming,28.035251,0.533489,Glutamate Metabolism,M_51
543.5,Msx2_433,667,420,185,166,ATAC,0.003641,0.000482,None,0.015234,0.014524,0.118526,0.103735,0.9634520549136971,0.972261,-0.008037,dead-end,0.012217,-0.000711,,
543.5,1700007K13Rik,362,725,178,291,RNA,0.010894,0.000325,None,0.042649,0.087552,0.153659,0.231484,3.4315103628114045e-07,5e-06,1.070386,reprogramming,5.275026,-0.044904,,
545.0,Snai2_799,563,527,145,220,ATAC,0.005107,0.000409,None,-0.04319,0.033129,0.066036,0.058868,7.631800873695382e-15,0.0,1.068702,reprogramming,13.115895,0.076319,,
545.0,Hic2_211,570,520,149,216,ATAC,0.004982,0.000411,None,-0.039869,0.008779,0.052952,0.052993,2.8783327797338026e-10,0.0,0.737882,reprogramming,8.734777,0.048648,,
545.5,Smad9_884,635,456,172,186,ATAC,0.003965,0.000457,None,0.005423,-0.009692,0.043211,0.050505,0.015014326912580518,0.025545,-0.197491,dead-end,1.592701,-0.015115,,
547.0,PRPP→UMP,489,605,123,86,Flux,0.006673,0.000367,None,3.475977,3.838596,0.916891,1.593648,1.5953012754561499e-07,0.0,0.14316,reprogramming,6.759369,0.362619,Pyrimidine synthesis,M_150
548.0,Gm5294_351,346,750,90,311,ATAC,0.011585,0.000319,None,-0.037742,0.082506,0.102665,0.096472,5.8043565300114915e-15,0.0,1.380537,reprogramming,13.229804,0.120248,,
548.5,Lhx3_459,638,459,174,188,ATAC,0.00396,0.000453,None,0.031099,-0.0101,0.098548,0.085992,0.0017236854032368124,0.003615,-0.486917,dead-end,2.441863,-0.041199,,
550.5,Phox2b_418,695,406,198,157,ATAC,0.003371,0.000494,None,0.042134,-0.030439,0.120249,0.103206,8.647049379407602e-06,3e-05,-0.91222,dead-end,4.523712,-0.072572,,
551.0,Rprm,473,629,233,275,RNA,0.007081,0.000357,None,0.05563,0.115949,0.184813,0.284687,1.844238297501157e-08,0.0,1.103698,reprogramming,6.461236,-0.060319,,
551.0,Dolichyl phosphate→(GlcNAc)4 (Man)3 (Asn)1,409,693,104,117,Flux,0.009523,0.000332,None,3.165421,3.247571,0.073277,0.475951,2.262491317090494e-05,2.4e-05,0.036963,reprogramming,4.621501,0.082149,N-linked glycan synthesis,M_119
552.0,Phox2a_415,690,414,195,164,ATAC,0.00343,0.000487,None,0.042134,-0.030439,0.120249,0.103206,8.647049379407602e-06,3e-05,-0.91222,dead-end,4.523712,-0.072572,,
552.0,Citrulline_in→Citrulline,269,835,67,166,Flux,0.014899,0.000284,None,3.284087,3.284087,0.0,0.0,7.065624452350585e-14,0.0,0.0,reprogramming,13.052645,0.0,Transporters,M_101
554.0,Pou6f1_416,504,604,125,258,ATAC,0.006259,0.000367,None,0.014628,-0.023031,0.079094,0.073231,0.00045767099642055693,0.001116,-0.505759,dead-end,2.952194,-0.03766,,
554.5,Atoh1_94,685,424,194,169,ATAC,0.003494,0.000479,None,0.103721,-0.007977,0.120671,0.096712,5.299471667480507e-11,0.0,-1.047082,dead-end,9.430177,-0.111698,,
556.5,Gbx1_571,718,395,212,150,ATAC,0.003176,0.000507,None,0.042134,-0.030439,0.120249,0.103206,8.647049379407602e-06,3e-05,-0.91222,dead-end,4.523712,-0.072572,,
558.5,Adgra2,322,795,156,313,RNA,0.012541,0.0003,None,0.295449,0.136157,0.384774,0.28032,1.9520643530274903e-19,0.0,-1.236673,dead-end,16.833913,0.159292,,
559.5,Glutathione→glutamate,542,577,135,79,Flux,0.005425,0.000377,None,2.82802,3.198017,0.371104,0.855215,3.2307820574186128e-24,0.0,0.177385,reprogramming,23.318461,0.369997,Serine Metabolism,M_25
561.5,Pknox1_414,626,497,167,204,ATAC,0.00406,0.00043,None,0.022233,-0.000818,0.049443,0.045749,0.0005925532963333581,0.001403,-0.270207,dead-end,2.852934,-0.023051,,
562.0,Six3_516,646,478,178,193,ATAC,0.003907,0.000443,None,0.032112,-0.012116,0.076445,0.078477,3.9166426283494985e-05,0.000121,-0.525675,dead-end,3.91597,-0.044228,,
562.5,NP_592,736,389,219,145,ATAC,0.002957,0.000515,None,0.014138,-0.019204,0.075424,0.066421,0.0009661969546334355,0.00216,-0.439902,dead-end,2.665571,-0.033342,,
563.0,Hoxb8_560,699,427,201,172,ATAC,0.00336,0.000474,None,0.014138,-0.019204,0.075424,0.066421,0.0009661969546334355,0.00216,-0.439902,dead-end,2.665571,-0.033342,,
564.5,Rhoj,532,597,266,261,RNA,0.005534,0.00037,None,0.471193,0.228699,0.478418,0.362683,1.9627416374514875e-27,0.0,-1.227967,dead-end,24.456467,0.242494,,
566.5,(Gal)1 (GlcNAc)1 (Man)1 (Ser/Thr)1→(Gal)1 (GlcA)1 (GlcNAc)1 (Man)1 (S)1 (Ser/Thr)1,410,723,105,132,Flux,0.009454,0.000326,None,3.308558,3.308558,0.0,0.0,1.0513827300950406e-47,0.0,0.0,reprogramming,46.572474,0.0,O-linked glycan synthesis,M_127
567.0,Nfatc2_700,610,524,162,217,ATAC,0.004229,0.00041,None,-0.023915,-0.043149,0.050684,0.055486,0.007129433135332166,0.013147,-0.352124,dead-end,1.881187,-0.019234,,
567.0,Nostrin,522,612,261,268,RNA,0.005657,0.000365,None,0.06555,0.132737,0.219312,0.277714,7.768718403638284e-09,0.0,1.067171,reprogramming,6.802576,-0.067187,,
567.5,Six5_837,472,663,121,285,ATAC,0.007091,0.000342,None,0.014706,-0.003375,0.085372,0.080772,0.11424784080120395,0.152158,-0.220756,dead-end,0.817705,-0.018081,,
569.5,Hoxc11_404,846,293,275,108,ATAC,0.002134,0.000645,None,0.019994,-0.017715,0.059788,0.060824,7.838536078225605e-06,2.8e-05,-0.48223,dead-end,4.54897,-0.03771,,
570.0,Nos1ap,724,416,357,213,RNA,0.003065,0.000485,None,0.045745,0.100482,0.175179,0.248636,2.0857569532321428e-08,0.0,1.175227,reprogramming,6.411873,-0.054738,,
570.0,X9430076C15Rik_128,860,280,285,102,ATAC,0.002076,0.000666,None,0.042824,0.017537,0.094614,0.100783,0.05452609057632558,0.079845,-0.255953,dead-end,1.097752,-0.025287,,
570.5,Neurod4_787,785,356,240,130,ATAC,0.00251,0.000547,None,0.103721,-0.007977,0.120671,0.096712,5.299471667480507e-11,0.0,-1.047082,dead-end,9.430177,-0.111698,,
571.0,Mybl2_643,487,655,123,278,ATAC,0.006761,0.000344,None,0.029408,0.041627,0.132478,0.130785,0.4949519011230098,0.552519,0.118985,reprogramming,0.257653,0.012219,,
571.0,(Gal)1 (GlcNAc)1 (Man)1 (Ser/Thr)1→(Gal)1 (GlcNAc)1 (Man)1 (Neu5Ac)1 (Ser/Thr)1,407,735,103,140,Flux,0.009549,0.000322,None,3.308558,3.308558,0.0,0.0,1.0513827300950406e-47,0.0,0.0,reprogramming,46.572474,0.0,O-linked glycan synthesis,M_126
571.5,Unc5b,529,614,265,269,RNA,0.005562,0.000363,None,0.337119,0.176248,0.425293,0.305992,1.1814464613197762e-16,0.0,-1.056653,dead-end,14.161398,0.160871,,
572.0,Cfh,855,289,414,164,RNA,0.002094,0.000647,None,0.016811,0.004637,0.103593,0.056064,0.006345707980413391,0.028818,-1.867017,dead-end,1.540335,0.012174,,
572.5,NP_594,551,594,140,253,ATAC,0.005316,0.000371,None,0.00342,-0.011657,0.068132,0.068838,0.10518497245815962,0.142451,-0.200592,dead-end,0.846333,-0.015076,,
573.0,Aspartate→Pyrimidine,513,633,130,92,Flux,0.00588,0.000355,None,3.60995,3.97304,0.96573,1.465992,2.2292215165167988e-08,0.0,0.138264,reprogramming,7.605514,0.363089,Aspartate Metabolism,M_36
578.5,B-Alanine_in→B-Alanine,382,775,97,157,Flux,0.010299,0.000309,None,3.097733,3.357679,0.602701,1.037594,8.433696043335083e-09,0.0,0.116251,reprogramming,8.018934,0.259946,Transporters,M_89
580.0,Cacna1g,612,548,304,246,RNA,0.004188,0.000395,None,0.057883,0.024555,0.177469,0.117119,2.2994028474217935e-05,0.000232,-1.261353,dead-end,3.635184,0.033329,,
580.5,Fatty Acid→Acetyl-CoA,357,804,91,160,Flux,0.011035,0.000297,None,3.103657,3.231305,0.097697,0.557897,2.1541824880550013e-08,0.0,0.058147,reprogramming,7.617499,0.127647,Fatty Acids Metabolism/Synthesis,M_35
582.0,Rxrg_661,816,348,255,126,ATAC,0.002305,0.000565,None,0.000423,-0.013276,0.052432,0.059001,0.06469434255910583,0.093342,-0.186175,dead-end,1.029924,-0.013699,,
583.0,Glucose-1-phosphate→Glycogen,442,724,111,133,Flux,0.008196,0.000325,None,3.10995,3.223926,0.055042,0.615659,5.144250808246031e-06,5e-06,0.051928,reprogramming,5.262026,0.113977,Glycogen synthesis,M_111
583.0,Steap4,550,616,275,270,RNA,0.005339,0.000362,None,0.006452,0.016977,0.074337,0.105414,0.010750422339696324,0.044237,1.403499,reprogramming,1.354212,-0.010526,,
583.5,Rbpj_824,510,657,126,279,ATAC,0.005909,0.000344,None,0.000791,-0.011836,0.045185,0.051493,0.04928646691299358,0.072733,-0.170121,dead-end,1.138269,-0.012627,,
584.5,Vat1l,973,196,459,118,RNA,0.00144,0.000914,att,0.007131,7.5e-05,0.06044,0.004542,0.004058485776351983,0.020036,-6.582047,dead-end,1.698195,0.007056,,
585.0,Serine→Methionine,586,584,139,82,Flux,0.004666,0.000375,None,3.434487,3.910968,0.845027,1.337091,7.320312264423436e-16,0.0,0.187431,reprogramming,15.030735,0.476481,Serine Metabolism,M_28
586.0,Isl2_489,811,361,253,132,ATAC,0.002321,0.000544,None,0.026347,-0.010158,0.065123,0.067302,6.768309823031191e-05,0.0002,-0.439261,dead-end,3.69923,-0.036505,,
586.0,Propanoyl-CoA→Acetyl-CoA,404,768,101,154,Flux,0.009631,0.000312,None,2.937028,3.397004,0.471838,0.605095,8.775272470352713e-59,0.0,0.209906,reprogramming,57.02593,0.459976,Propionyl-CoA Metabolism,M_47
587.0,Gpr149,957,217,452,125,RNA,0.001534,0.000839,None,0.058423,0.007295,0.212836,0.065693,9.043326497513998e-09,0.0,-3.038636,dead-end,6.74164,0.051128,,
588.0,Lactate→Lactate_out,590,586,140,83,Flux,0.004584,0.000374,None,2.924907,3.411056,0.527652,0.945756,9.784750224372456e-32,0.0,0.221828,reprogramming,30.792741,0.486149,Transporters,M_78
588.0,Lhx8_465,629,547,169,232,ATAC,0.004012,0.000396,None,0.019202,-0.009678,0.097599,0.10829,0.03584021796057968,0.055038,-0.356434,dead-end,1.259336,-0.02888,,
588.5,Apobr,723,454,356,221,RNA,0.00313,0.000457,None,0.020809,0.005667,0.102252,0.062913,0.0007253362727345626,0.004734,-1.887448,dead-end,2.324776,0.015142,,
590.0,Glycine_in→Glycine,509,671,129,105,Flux,0.005954,0.000339,None,3.308558,3.308558,0.0,0.0,1.0513827300950406e-47,0.0,0.0,reprogramming,46.572474,0.0,Transporters,M_81
590.0,Proline_in→Proline,505,675,127,108,Flux,0.00617,0.000338,None,3.308558,3.308558,0.0,0.0,1.0513827300950406e-47,0.0,0.0,reprogramming,46.572474,0.0,Transporters,M_103
591.0,Lhx4_454,558,624,143,265,ATAC,0.005195,0.000359,None,0.038204,-0.024734,0.100484,0.081916,3.415557916230914e-06,1.3e-05,-0.778438,dead-end,4.88419,-0.062938,,
593.5,Elf3_266,691,496,196,203,ATAC,0.003425,0.000432,None,0.019201,-0.007148,0.054958,0.047789,0.00034954138696254147,0.000884,-0.321434,dead-end,3.053366,-0.026349,,
593.5,Threonine_in→Threonine,466,721,119,131,Flux,0.007229,0.000326,None,3.308558,3.308558,0.0,0.0,1.0513827300950406e-47,0.0,0.0,reprogramming,46.572474,0.0,Transporters,M_84
594.0,Tead4_868,746,442,221,180,ATAC,0.002816,0.000463,None,0.024433,0.044198,0.099984,0.12214,0.17353542873297148,0.221433,0.194222,reprogramming,0.654757,0.019765,,
594.0,Nanog_417,714,474,209,191,ATAC,0.003201,0.000446,None,0.026372,-0.016507,0.081631,0.08721,0.0002058060851535089,0.000539,-0.531721,dead-end,3.268154,-0.04288,,
594.5,Lyl1_783,744,445,220,182,ATAC,0.002837,0.000463,None,-0.000833,-0.008477,0.046655,0.041456,0.21365194923697692,0.265711,-0.102092,dead-end,0.575591,-0.007644,,
594.5,lysine→Acetyl-CoA,474,715,120,127,Flux,0.007068,0.000328,None,3.014029,3.460548,0.447039,0.736022,3.910856643387561e-42,0.0,0.199307,reprogramming,41.085509,0.446519,Leucine + Valine + Isoleucine,M_60
596.5,St3gal1,562,631,282,276,RNA,0.005113,0.000355,None,0.088425,0.042731,0.21092,0.151206,1.5157829399440032e-06,2.1e-05,-1.082484,dead-end,4.687746,0.045694,,
597.0,Lmx1b_515,773,421,235,167,ATAC,0.002598,0.000481,None,0.02226,-0.003351,0.075492,0.063208,0.00980054019305387,0.017377,-0.303536,dead-end,1.760019,-0.025612,,
603.0,Isoleucine_in→Isoleucine,449,757,113,149,Flux,0.007816,0.000317,None,3.308558,3.308558,0.0,0.0,1.0513827300950406e-47,0.0,0.0,reprogramming,46.572474,0.0,Transporters,M_97
604.0,Eps8l2,536,672,269,283,RNA,0.005499,0.000339,None,0.05077,0.112737,0.191655,0.261641,3.6393236979368496e-09,0.0,1.196221,reprogramming,7.10779,-0.061967,,
604.5,Cldn10,566,643,283,278,RNA,0.005071,0.00035,None,0.011771,0.032851,0.07416,0.148,2.302219575394533e-05,0.000232,1.495945,reprogramming,3.634968,-0.02108,,
604.5,(Gal)1 (GlcNAc)1 (Man)1 (Ser/Thr)1→(Gal)1 (GlcNAc)1 (LFuc)1 (Man)1 (Ser/Thr)1,539,670,134,104,Flux,0.005467,0.000339,None,3.308558,3.308558,0.0,0.0,1.0513827300950406e-47,0.0,0.0,reprogramming,46.572474,0.0,O-linked glycan synthesis,M_128
605.5,Tfpi2,932,279,444,159,RNA,0.001645,0.000668,None,0.014971,0.000949,0.094682,0.016643,0.0002962602008531725,0.002187,-3.989313,dead-end,2.660182,0.014021,,
606.5,Isl1_529,819,394,257,149,ATAC,0.00229,0.000508,None,0.026347,-0.010158,0.065123,0.067302,6.768309823031191e-05,0.0002,-0.439261,dead-end,3.69923,-0.036505,,
607.5,Porcn,469,746,231,294,RNA,0.007145,0.00032,None,0.038018,0.112571,0.136401,0.253195,2.826316620168779e-17,0.0,1.620523,reprogramming,14.746459,-0.074553,,
608.5,Serine→Cysteine,548,669,136,103,Flux,0.005354,0.00034,None,3.308558,3.308558,0.0,0.0,1.0513827300950406e-47,0.0,0.0,reprogramming,46.572474,0.0,Serine Metabolism,M_17
609.0,Atf7_124,673,545,188,231,ATAC,0.003572,0.000397,None,0.05167,0.01982,0.094253,0.090304,0.012618311114241885,0.022063,-0.310685,dead-end,1.656329,-0.03185,,
610.0,Adam33,734,486,360,231,RNA,0.002976,0.000439,None,0.041753,0.008444,0.143948,0.080576,1.0516276611824209e-07,2e-06,-2.329953,dead-end,5.752353,0.033309,,
612.0,NP_603,872,352,293,129,ATAC,0.002022,0.000552,None,0.033277,-0.016935,0.095305,0.102843,0.00020583286860972872,0.000539,-0.608034,dead-end,3.268154,-0.050212,,
612.5,Ccdc125,682,543,340,245,RNA,0.003508,0.000399,None,0.049502,0.099618,0.184571,0.224629,1.9477936191876077e-07,3e-06,1.04553,reprogramming,5.505711,-0.050116,,
614.0,Prop1_539,828,400,263,153,ATAC,0.002232,0.000501,None,0.02226,-0.003351,0.075492,0.063208,0.00980054019305387,0.017377,-0.303536,dead-end,1.760019,-0.025612,,
615.5,Gm4881_292,769,462,233,190,ATAC,0.002622,0.000452,None,0.020656,0.012794,0.075937,0.063673,0.424933843699684,0.485823,-0.087653,dead-end,0.313522,-0.007863,,
617.0,A730046J19Rik,649,585,323,256,RNA,0.003864,0.000375,None,0.020412,0.042168,0.139822,0.197394,0.004982120293794695,0.023711,1.062521,reprogramming,1.625055,-0.021756,,
617.0,Mme,555,679,278,284,RNA,0.00524,0.000336,None,0.020378,0.063523,0.087277,0.200933,2.5542894556416455e-11,0.0,1.671645,reprogramming,9.126659,-0.043146,,
617.5,Foxi3_323,678,557,189,236,ATAC,0.003551,0.000389,None,-0.052619,0.082105,0.108699,0.075685,6.904444884902741e-17,0.0,1.696629,reprogramming,15.078233,0.134724,,
618.0,Aspartate→B-Alanine,508,728,128,135,Flux,0.006091,0.000325,None,3.308558,3.308558,0.0,0.0,1.0513827300950406e-47,0.0,0.0,reprogramming,46.572474,0.0,Beta-Alanine Metabolism,M_41
619.0,Neurod1_784,804,434,250,175,ATAC,0.00238,0.000471,None,0.103721,-0.007977,0.120671,0.096712,5.299471667480507e-11,0.0,-1.047082,dead-end,9.430177,-0.111698,,
620.5,Hoxa9_508,873,368,294,136,ATAC,0.002016,0.000535,None,0.007149,-0.026083,0.070055,0.075518,0.0007875081420749699,0.001809,-0.468382,dead-end,2.742591,-0.033232,,
621.0,Aspartate_in→Aspartate,451,791,115,159,Flux,0.007771,0.000301,None,3.446297,3.539427,0.941022,0.977231,0.04695783770479493,0.047239,0.038469,reprogramming,1.325699,0.093131,Transporters,M_85
621.0,Ppard_656,708,534,205,224,ATAC,0.003242,0.000404,None,-0.046946,0.046097,0.066947,0.069841,1.1806028836943874e-18,0.0,1.271701,reprogramming,16.745363,0.093043,,
621.0,Ghr,378,864,188,342,RNA,0.010392,0.000272,None,0.265773,0.12131,0.362101,0.263045,3.140485694897946e-18,0.0,-1.239061,dead-end,15.667734,0.144463,,
622.0,Atf1_106,672,572,187,245,ATAC,0.003573,0.000381,None,0.052242,0.014226,0.118924,0.12003,0.019821395587542354,0.032532,-0.377904,dead-end,1.487687,-0.038016,,
622.0,Xanthine→Guanine,607,637,143,94,Flux,0.004249,0.000354,None,3.308558,3.308558,0.0,0.0,1.0513827300950406e-47,0.0,0.0,reprogramming,46.572474,0.0,Purine synthesis,M_147
623.0,Deoxyadenosine→Hypoxanthine,463,783,118,158,Flux,0.007377,0.000306,None,3.268262,3.279982,0.01863,0.015934,9.37195084015949e-45,0.0,0.005164,reprogramming,43.677922,0.01172,Purine synthesis,M_142
623.0,Mdk,593,653,299,280,RNA,0.004459,0.000346,None,0.248737,0.11143,0.457313,0.314368,2.514766076757217e-11,0.0,-1.260497,dead-end,9.132516,0.137307,,
623.5,Gata1_387,603,644,159,275,ATAC,0.004307,0.00035,None,0.046368,0.028148,0.079958,0.094638,0.11285360612471233,0.1506,-0.175478,dead-end,0.822174,-0.01822,,
